Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal #050GYR025,1926940,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPO MEDICO,IA-050GYR025-E184-2019,2019-06-19,2019-06-07 12:31,2019-06-17 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,2093745,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A ELECTROMIOGRAFO MARCA NICOLET MODELO VYGING QUEST Y TIMPANOMETRO MARCA GRASON STADLER MODELO GSITYMSTAR V2 DEL H.G.R. N° 1,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A ELECTROMIOGRAFO MARCA NICOLET MODELO VYGING QUEST Y TIMPANOMETRO MARCA GRASON STADLER MODELO GSITYMSTAR V2 DEL H.G.R. N° 1,2019-06-26,2019-12-31,204858.43,MXN,Expirado,0,0,ABC010403E58,ASESORIA BIOMEDICA CALIFICADA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1680475
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1938451,3540,calibracion anual del mes de octubre,AA-03890U001-E107-2019,,2019-06-28 09:13,2019-06-21 10:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,2096452,calibracion anual del mes de octubre,"calibracion anual del mes de octubre

",2019-06-21,2019-11-08,28200,MXN,Expirado,0,0,RCA1107204Z8,RC CALIBRACION SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690861
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1938457,3540,calibracion anual de equipos,AA-03890U001-E108-2019,,2019-06-28 09:21,2019-06-18 10:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,2096464,calibracion anual de equipos,"calibracion anual de equipos

",2019-06-18,2019-11-08,49729.26,MXN,Expirado,0,0,MET99011578A,METAS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690865
IMSS,Instituto Mexicano del Seguro Social,IMSS-Departamento de Adquisiciones de la Delegación Yucatán #050GYR011,1926867,3540,"AA-050GYR011-E190-19 SERVICIO DE REPARACIÓN A EQ. DE RAYOS X, CAUCEL",AA-050GYR011-E190-2019,,2019-06-07 11:41,2019-06-13 10:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2095198,"AA-050GYR011-E190-19 SERVICIO DE REPARACIÓN A EQ. DE RAYOS X, CAUCEL,  EQ. Y CONSULTORIA INTEGRAL A-035-2019","AA-050GYR011-E190-19 SERVICIO DE REPARACIÓN A EQ. DE RAYOS X, CAUCEL",2019-06-19,2019-12-31,171125,MXN,Expirado,0,0,ECI040422DW4,EQUIPAMIENTO Y CONSULTORIA INTEGRAL SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1680427
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE Hospital de Pediatría del CMNO, Departamento de Abastecimiento y equipamiento #050GYR060",1933888,3540,ADJ. MANTENIMIENTO AUTOCLAVE,AA-050GYR060-E151-2019,,2019-06-20 15:53,2019-06-24 09:30,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2101737,C190118 MANTENIMIENTO,MANTENIMIENTO  A EQ. MEDICO,2019-06-25,2019-12-31,65000,MXN,Expirado,0,0,,LIZBETH CECILIA GARDUNO OROZCO,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1686623
CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.","CIAD-Centro de Investigación en Alimentación y Desarrollo, A.C. #0389ZY998",1935761,5310,MICROSCOPIO ESTEREOSCOPICO STEMI 305 TRINO CARL ZEISS,AA-0389ZY998-E143-2019,,,2019-06-24 00:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,2093347,MICROSCOPIO ESTEREOSCOPICO STEMI 305 TRINO CARL ZEISS,MICROSCOPIO ESTEREOSCOPICO STEMI 305 TRINO CARL ZEISS,2019-06-24,2019-08-09,52044.04,MXN,Expirado,0,0,SMI110328UW9,SINOPTIC MIKRO SA DE CV,Micro,MX,
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE DR. VICTORIO DE LA FUENTE NARVÁEZ, DISTRITO FEDERAL #050GYR049",1938050,3540,UMAE DVFN MANTENIMIENTO A DERMATOMOS,AA-050GYR049-E188-2019,,2019-06-27 14:16,2019-06-27 15:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,2111806,"MANTENIMIENTO CORRECTIVO URGENTE A EQUIPOS DERMATOMOS DEL SERVICIO  DE QUIIRÓFANO DEL HOSPITAL DE TRAUMATOLOGÍA DE LA UNIDAD MÉDICA DE ALTA ESPECIALIDAD ""DR. VICTORIO DE LA FUENTE NARVÁEZ"" CIUDAD DE MÉXICO.","MANTENIMIENTO CORRECTIVO URGENTE A EQUIPOS DERMATOMOS DEL SERVICIO  DE QUIIRÓFANO DEL HOSPITAL DE TRAUMATOLOGÍA DE LA UNIDAD MÉDICA DE ALTA ESPECIALIDAD ""DR. VICTORIO DE LA FUENTE NARVÁEZ"" CIUDAD DE MÉXICO.",2019-07-08,2019-08-15,323959,MXN,Expirado,0,0,,GERARDO GALVEZ JARAMILLO,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690559
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD998,1938053,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA CUARENTA Y UN MICROSCOPIOS DE LABORAT,AA-012NBD998-E38-2019,,2019-06-27 14:21,2019-07-08 10:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2104727,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA CUARENTA Y UN MICROSCOPIOS DE LABORATORIO DE LA MARCA CARL ZEISS, UBICADOS EN DIVERSAS ÁREAS DE LA TORRE 501.DEL HOSPITAL GENERAL DE MEXICO ""DR. EDUARDO LICEAGA""","MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA CUARENTA Y UN MICROSCOPIOS DE LABORATORIO DE LA MARCA CARL ZEISS, UBICADOS EN DIVERSAS ÁREAS DE LA TORRE 501.DEL HOSPITAL GENERAL DE MEXICO ""DR. EDUARDO LICEAGA""",2019-07-15,2019-12-31,305554,MXN,Terminado,0,0,MME070126FLA,MAINEQ DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690563
HRAEI,Hospital Regional de Alta Especialidad de Ixtapaluca,HRAEI-Hospital Regional de Alta Especialidad de Ixtapaluca #012NBU999,1931534,2950,ADQUISICIÓN DE CONSUMIBLES DE LA MARCA IL PARA EL EJERCICIO FISCAL 2019,AA-012NBU999-E30-2019,,2019-06-17 14:36,2019-06-17 16:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2103361,ADQUISICIÓN DE CONSUMIBLES DE LA MARCA IL PARA EL EJERCICIO FISCAL 2019,ADQUISICIÓN DE CONSUMIBLES DE LA MARCA IL PARA EL EJERCICIO FISCAL 2019,2019-06-18,2019-12-31,2269654,MXN,Expirado,0,0,IDI911004UC5,I L DIAGNOSTICS SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1684540
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #008VST973,1926817,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO ,IA-020VST003-E84-2019,2019-06-25,2019-06-13 11:57,2019-06-21 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,2099127,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,2019-06-25,2019-12-31,25200,MXN,Expirado,0,0,,ISAAC ESTEBAN HERNANDEZ FERNANDEZ,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1683061
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #008VST973,1926817,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO ,IA-020VST003-E84-2019,2019-06-25,2019-06-13 11:57,2019-06-21 11:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,2099187,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,2019-06-25,2019-12-31,6500,MXN,Expirado,0,0,SER130603MK2,SERVOIL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1683061
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #008VST973,1926817,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO ,IA-020VST003-E84-2019,2019-06-25,2019-06-13 11:57,2019-06-21 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,2099212,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,2019-06-25,2019-12-31,5475,MXN,Expirado,0,0,FPR871112U51,FILTRACION PRODUCTIVA SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1683061
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #008VST973,1926817,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO ,IA-020VST003-E84-2019,2019-06-25,2019-06-13 11:57,2019-06-21 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,2099224,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,2019-06-25,2019-12-31,8333.4,MXN,Expirado,0,0,CCO690926G23,CLIMA CONFORT SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1683061
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #008VST973,1926817,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO ,IA-020VST003-E84-2019,2019-06-25,2019-06-13 11:57,2019-06-21 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,2099259,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LABORATORIO,2019-06-25,2019-12-31,140810,MXN,Expirado,0,0,,LEOPOLDO SILVESTRE MARTINEZ SANCHEZ,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1683061
IMSS,Instituto Mexicano del Seguro Social,IMSS-Oficina de Adquisiciones de la Delegación Veracruz Norte #050GYR014,1936657,5320,AA-050GYR014-E387-2019 ADQUISICION DE INSTRUMENTAL PARA CIRUGIA (INFORMATIVA),AA-050GYR014-E387-2019,,2019-07-23 10:38,2019-07-01 10:00,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Presencial,2112960,D199068,AA-050GYR014-E387-2019 ADQUISICION DE INSTRUMENTAL PARA CIRUGIA (INFORMATIVA) ,2019-07-10,2019-12-31,272705,MXN,Expirado,0,0,AND170503AK5,ANDIMEDIC SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1703081
INSP,Instituto Nacional de Salud Pública,INSP-Departamento de Servicios Generales #012NDY001,1939658,3540,Mantenimiento correctivo del suministro de agua,AA-012NDY001-E262-2019,,2019-07-01 14:00,2019-05-19 23:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2098054,Mantenimiento correctivo del suministro de agua,"Mantenimiento correctivo del suministro de agua para 100 l de 2 autoclaves en bioterio (eco.l628637-0, l6226780-0), y suministro de llenado de 40 l de tanque de resistencias de 1 autoclave en cisei (eco inspl001173-1)

",2019-05-23,2019-07-18,46500,MXN,Terminado,0,0,,WODATEC SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1691809
IMTA,Instituto Mexicano de Tecnología del Agua,IMTA-Departamento de Contratos de Servicios y Obra Pública #016RJE001,1936139,3540,"Calibración de pipetas, macropipetas, micropipetas, microjeringas y densímetro",AA-016RJE001-E118-2019,,2019-06-25 12:56,2019-05-28 08:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2093810,"Calibración de pipetas, macropipetas, micropipetas, microjeringas y densímetro","Calibración de pipetas, macropipetas, micropipetas, microjeringas y densímetro para cumplir certificación de sistema de Gestión de Calidad de la Coordinación de Tratamiento y Calidad del Agua, de acuerdo a la a la NMX-EC-17025-IMNC

",2019-05-28,2019-06-03,42980,MXN,Expirado,0,0,LCP120523D7A,LABORATORIO DE CALIBRACION Y PRUEBAS SIMCA S DE RL DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1688811
IMSS,Instituto Mexicano del Seguro Social,"IMSS-Delegación Estatal en Jalisco, Coordinación de Abastecimiento y Equipamiento #050GYR002",1938348,3540,AA-050GYR002-E183-2019 SERV. MANTENIMIENTO A ESTERILIZADORES,AA-050GYR002-E183-2019,,2019-07-01 15:20,2019-06-27 10:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2100820,CCOA191425080091 AA-050GYR002-E183-2019 SERV. MANTENIMIENTO A ESTERILIZADORES, AA-050GYR002-E183-2019 SERV. MANTENIMIENTO A ESTERILIZADORES,2019-07-01,2020-01-09,187931.03,MXN,Expirado,0,0,M&I040825CG8,MEDICAL & INDUSTRIAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690798
CENAM,Centro Nacional de Metrología,CENAM-Departamento de Adquisiciones #010K2H001,1927083,3540,SERVICIO DE CALIBRACION PARA DIVISOR DE TENSION Y COMPARADOR DE CORRIENTE,AA-010K2H001-E167-2019,,2019-06-07 14:38,2019-06-12 10:00,Internacional,Servicios,Adjudicación Directa Federal,Mixta,2090896, SERVICIO DE CALIBRACION PARA DIVISOR CAPACITATIVO Y COMPARADOR DE CORRIENTE, SERVICIO DE CALIBRACION PARA DIVISOR CAPACITATIVO Y COMPARADOR DE CORRIENTE,2019-06-19,2019-08-15,217650,MXN,Expirado,0,0,,NATIONAL RESEARCH COUNCIL CANADA,,CA,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1680618
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD998,1938024,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA VEINTIDÓS MICROSCOPIOS DE LA MARCA LA,AA-012NBD998-E36-2019,,2019-06-27 14:01,2019-07-08 10:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2104809,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA VEINTIDÓS MICROSCOPIOS DE LA MARCA LABOMED UBICADOS EN LAS UNIDADES DE PATOLOGIA Y LABORATORIOS CENTRALES DEL HOSPITAL GENERAL DE MEXICO ""DR. EDUARDO LICEAG","MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA VEINTIDÓS MICROSCOPIOS DE LA MARCA LABOMED UBICADOS EN LAS UNIDADES DE PATOLOGIA Y LABORATORIOS CENTRALES DEL HOSPITAL GENERAL DE MEXICO ""DR. EDUARDO LICEAG",2019-07-15,2019-12-31,280150,MXN,Terminado,0,0,MME070126FLA,MAINEQ DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690542
INP,Instituto Nacional de Pediatría,INP-Dirección de Administración #012NCZ002,1938533,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A INSTRUMENTAL QUIRURGICOS,AA-012NCZ002-E39-2019,,2019-06-28 10:38,2019-05-08 11:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2096542,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A INSTRUMENTAL QUIRURGICOS,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A INSTRUMENTAL QUIRURGICOS ,2019-06-01,2019-12-31,375188.5,MXN,Expirado,0,0,,JOSE CUAUHTEMOC ANTUNA CORONA,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690944
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE Hospital de Pediatría del CMNO, Departamento de Abastecimiento y equipamiento #050GYR060",1938569,3540,ADJ. SERVICIO DE MOVIMIENTO DE AUTOCLAVE(1),AA-050GYR060-E158-2019,,2019-06-28 10:57,2019-07-01 13:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2166562,C190122 SERVICIO,SERVICIO DE MANTENIMINEOT Y MOVIMIENTO A EQ. MEDICO,2019-07-04,2019-07-12,37500,MXN,Expirado,0,0,GMA990222UJ2,GRUPO MARIE SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690967
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J995,1938614,5310,EQUIPO DE LABORATORIO ,AA-011L4J995-E606-2019,,2019-06-28 11:26,2019-06-13 14:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2096655,EQUIPO DE LABORATORIO ,EQUIPO DE  LABORATORIO ,2019-06-13,2019-08-31,578282.53,MXN,Expirado,0,0,DYC180807UF5,DYCELAB SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1691002
CONAGUA,Comisión Nacional del Agua,"CONAGUA-Organismo de Cuenca Aguas del Valle de México, Dirección de Administración #016B00013",1938641,3540,Servicio de Mantenimiento Correctivo y Preventivo del Equipo del Laboratorio,AA-016B00013-E63-2019,,2019-08-01 15:41,2019-06-28 08:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2121694,SERVICIO DE MANTENIMIENTO CORECCTIVO Y PREVENTIVO DEL EQUIPO DE LABORATORIO DE LOMAS ESTRELLA,SERVICIO DE MANTENIMIENTO CORECCTIVO Y PREVENTIVO DEL EQUIPO DE LABORATORIO DE LOMAS ESTRELLA,2019-07-03,2019-08-04,520705.23,MXN,Expirado,0,0,MSI160404GAA,MMG SERVICIOS INTEGRALES SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1709012
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE Hospital de Pediatría del CMNO, Departamento de Abastecimiento y equipamiento #050GYR060",1933876,3540,ADJ. MANTENIMIENTO ELECTROCAUTERIOS,AA-050GYR060-E150-2019,,2019-06-20 15:48,2019-06-24 09:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2101720,C190117 MANTENIMIENTO,MANTENIMIENTO A EQ. MEDICO,2019-06-25,2019-12-31,114000,MXN,Expirado,0,0,NWT101012151,NEW WORLD TECHNOLOGY SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1686612
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE Hospital de Pediatría del CMNO, Departamento de Abastecimiento y equipamiento #050GYR060",1933891,3540,ADJ. MANTENIMIENTO MICROSCOPIO,AA-050GYR060-E152-2019,,2019-06-20 15:54,2019-06-24 10:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2101753,C190119 MANTENIMIENTO,MANTENIMIENTO A EQ. MEDICO,2019-06-25,2019-12-31,350600,MXN,Expirado,0,0,NWT101012151,NEW WORLD TECHNOLOGY SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1686632
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1938446,3540,calibracion de equipos de laboratorio,AA-03890U001-E106-2019,,2019-06-28 09:10,2019-06-24 10:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,2096443,calibracion de equipos de laboratorio,"calibracion de equipos de laboratorio

",2019-06-24,2019-11-08,27660,MXN,Expirado,0,0,MET99011578A,METAS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690858
INP,Instituto Nacional de Pediatría,INP-Dirección de Administración #012NCZ002,1938447,3540,MANTENIMIENTO AL SISTEMA DE AGUA PARA HEMODIALISIS,AA-012NCZ002-E38-2019,,2019-06-28 09:38,2019-04-29 11:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2096456,MANTENIMIENTO AL SISTEMA DE AGUA PARA HEMODIALISIS ,MANTENIMIENTO AL SISTEMA DE AGUA PARA HEMODIALISIS,2019-05-07,2019-12-31,284920.25,MXN,Expirado,0,0,SEI9906233W3,SEIB SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1690871
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD998,1935011,3540,Servicio de mantenimiento preventivo y correctivo para dieciocho mesas ,AA-012NBD998-E33-2019,,2019-06-24 10:12,2019-06-24 10:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2092509,"Servicio de mantenimiento preventivo y correctivo para dieciocho mesas quirúrgicas de la marca Schimtz ubicadas en las Unidades de Oncología y Torre Quirúrgica del Hospital Genmeral de México ""Dr. Eduardo Liceaga""","Servicio de mantenimiento preventivo y correctivo para dieciocho mesas quirúrgicas de la marca Schimtz ubicadas en las Unidades de Oncología y Torre Quirúrgica del Hospital Genmeral de México ""Dr. Eduardo Liceaga""

 ",2019-06-24,2019-08-30,1546091.02,MXN,Terminado,0,0,DEW780426CF3,DEWIMED SA,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1687632
IMSS,Instituto Mexicano del Seguro Social,IMSS-UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE ESPECIALIDADES NO. 1 CMN BAJIO #050GYR058,1932698,2950,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,AA-050GYR058-E369-2019,,,,,Adquisiciones,Adjudicación Directa Federal,,2221923,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,2019-05-09,2019-05-17,493552.5,MXN,Expirado,0,0,SIO1003054M6,SOLUCIONES INTEGRALES OFTALMOLOGICAS TRIANA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=
IMSS,Instituto Mexicano del Seguro Social,IMSS-UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE ESPECIALIDADES NO. 1 CMN BAJIO #050GYR058,1932704,2950,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,AA-050GYR058-E371-2019,,,,,Adquisiciones,Adjudicación Directa Federal,,2221944,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,2019-05-09,2019-05-17,162000,MXN,Expirado,0,0,MDI891030IH9,MEDICAL DIMEGAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=
IMSS,Instituto Mexicano del Seguro Social,IMSS-UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE ESPECIALIDADES NO. 1 CMN BAJIO #050GYR058,1932705,2950,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,AA-050GYR058-E372-2019,,,,,Adquisiciones,Adjudicación Directa Federal,,2222220,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,2019-05-09,2019-05-17,493500,MXN,Expirado,0,0,MDI891030IH9,MEDICAL DIMEGAR SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=
IMSS,Instituto Mexicano del Seguro Social,IMSS-UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE ESPECIALIDADES NO. 1 CMN BAJIO #050GYR058,1932708,2950,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA,AA-050GYR058-E374-2019,,2019-08-02 15:07,2019-05-09 11:00,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Presencial,2123184,"ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA, RAMIREZ CEJA PEDRO DANIEL                         ","DJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTA, RAMIREZ CEJA PEDRO DANIEL

 , RESERVORIO DE OXIGENO 2500ML. PRESENTACION: PZA. NUMERO DE CATALOGO: 51007.  PARA SU USO EN EL EQUIPO MEDICO: 531.784.0204 REANIMADOR DE ASISTENCIA  VENTILATORIA. MARCA: HUDSON. MODELO: LIFESAVER.                                                          

LINEA AUXILIAR DE OXIGENO (PVC) LONG. 2M. PRESENTACION: PZA. NUMERO DE   CATALOGO: SW85320-1. PARA SU USO EN EL EQUIPO MEDICO: CLAVE 531.784.0204   REANIMADOR DE ASISTENCIA VENTILATORIA. MARCA: SHINING WORLD HEALTHCARE.                                   

",2019-05-09,2019-08-31,12600,MXN,Expirado,0,0,,RAMIREZ CEJA PEDRO DANIEL,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1709671
