Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224070,5320,AA-050GYR082-E5-PEDIDOS FEB 2021,AA-050GYR082-E5-2021,,2021-02-09 08:41,2021-02-09 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666961,D1P0108 SOPORTE HOSPITALARIO C,D1P0108 SOPORTE HOSPITALARIO C,2021-02-09,2021-02-17,305990,MXN,Expirado,0,0,SHC121128GZ6,SOPORTE HOSPITALARIO CENTRAL SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944964
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224070,5320,AA-050GYR082-E5-PEDIDOS FEB 2021,AA-050GYR082-E5-2021,,2021-02-09 08:41,2021-02-09 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666971,D1P0110 GRUPO BIOMYRE,D1P0110 GRUPO BIOMYRE,2021-02-10,2021-02-10,15985,MXN,Expirado,0,0,GBI071212A91,GRUPO BIOMYRE SC,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944964
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224070,5320,AA-050GYR082-E5-PEDIDOS FEB 2021,AA-050GYR082-E5-2021,,2021-02-09 08:41,2021-02-09 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666972,D1P0111 CAPACE MEDICAL,D1P0111 CAPACE MEDICAL,2021-02-10,2021-02-10,25350,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944964
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224772,5320,AA-050GYR082-E7-MC.MED FEB 2021,AA-050GYR082-E7-2021,,2021-02-11 09:05,2021-02-12 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667329,D1P0124 PREFARMA,D1P0124 PREFARMA,2021-02-15,2021-02-23,792,MXN,Expirado,0,0,DDI130723N82,SERVICIOS DE FARMACIA PREFARMA SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1945591
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224772,5320,AA-050GYR082-E7-MC.MED FEB 2021,AA-050GYR082-E7-2021,,2021-02-11 09:05,2021-02-12 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667333,D1P0125 CAPACE MEDICAL,D1P0125 CAPACE MEDICAL,2021-02-15,2021-02-23,3240,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1945591
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224772,5320,AA-050GYR082-E7-MC.MED FEB 2021,AA-050GYR082-E7-2021,,2021-02-11 09:05,2021-02-12 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667347,D1P0127  PREFARMA,D1P0127  PREFARMA,2021-02-15,2021-02-23,935.2,MXN,Expirado,0,0,DDI130723N82,SERVICIOS DE FARMACIA PREFARMA SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1945591
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2333671,5320,AA-050GYR082-E49-MC MED SEP 2021,AA-050GYR082-E49-2021,,2021-09-24 14:59,2021-09-28 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2669253,D1P0959 BAXTER,D1P0959 BAXTER,2021-10-01,2021-10-11,420101.28,MXN,Expirado,0,0,BAX871207MN3,BAXTER SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2037232
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666756,D1P0023 CAPACE MEDICAL,D1P0023 CAPACE MEDICAL,2021-01-12,2021-01-19,648,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666849,D1P0060 SOPORTE MEDICO INTEGRAL,D1P0060 SOPORTE MEDICO INTEGRAL,2021-01-12,2021-02-19,1942.5,MXN,Expirado,0,0,SMI040908QX0,SOPORTE MEDICO INTEGRAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Departamento de Conservación y Servicios Generales #050GYR989,2366257,3540,Mantenimiento Preventivo y Correctivo a Colonoscopios y Duodenoscopios.,AA-050GYR989-E44-2021,,2021-11-22 12:57,2021-11-22 13:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2669134,Servicio de mantenimiento preventivo y correctivo a colonoscopio y duodenoscopio ,"Servicio de mantenimiento preventivo y correctivo a colonoscopio y duodenoscopio ubicado en el Hospital General Regional 251 de Metepec, Estado de México.",2021-11-22,2021-12-31,480000,MXN,Expirado,0,0,RRM031001QE7,R R MEDICA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2063789
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2380274,5310,"""SISTEMA PARA LA DETECCIÓN MULTIPLEX DE PATÓGENOS  Equipo FILMARRAY TORCH 12 MAR",AA-012NCD001-E599-2021,,2022-01-12 13:02,2021-12-15 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2654735,"""SISTEMA PARA LA DETECCIÓN MULTIPLEX DE PATÓGENOS  Equipo FILMARRAY TORCH 12 MARCA: Biomerieux MODELO: TORCH 12  1. Analizador automático de diagnóstico In vitro.  2. Equipo que funciona con cartuchos de reactivos específicos, detecta múltiples secuencias ","""SISTEMA PARA LA DETECCIÓN MULTIPLEX DE PATÓGENOS 
Equipo FILMARRAY TORCH 12 MARCA: Biomerieux MODELO: TORCH 12 
1. Analizador automático de diagnóstico In vitro. 
2. Equipo que funciona con cartuchos de reactivos específicos, detecta múltiples secuencias diana o bancos de ácidos nucleicos contenidos en muestras clínicas. 
3. Emite resultados de 45 minutos a 1 hora. 
4. Sistema compuesto por módulos o instrumentos conectados a una computadora recopila, almacena y analiza los datos generados por cada módulo. 
5. El instrumento está diseñado para interactuar con cartuchos de reactivos, tanto para purificar ácidos nucleicos como para amplificar secuencias de ácido nucleico diana utilizando PCR múltiple anidada en un sistema cerrado. 
6.Los productos resultantes de la PCR se evalúan mediante análisis de fusión de ADN. 
7. Los resultados son producidos automáticamente y generan un informe por prueba, especificando el resultado de cada diana. 
8. Incluye los siguientes Accesorios: Sistema informático, impresora y gradilla de instrumentos 
9. Cuenta con certificado de FDA. 
10. Alimentación eléctrica 127 V / 60 Hz 
11. Se entrega Manual de usuario en español impreso y electrónico . 
12. Se proporcionará Curso de operación para los usuarios. 
13. Garantía de 24 meses 
14. El equipo es libre de mantenimientos, sin embargo se realizarán los mantenimientos correctivos necesarios para el buen funcionamiento del equipo. 
15. Se incluye Carta de vigencia tecnológica. 16. Carta con indicación del respaldo en refacciones, accesorios y consumibles una vez finalizada la vigencia tecnológica. 
El equipo incluye los siguientes componentes: Sistema para la detección multiplex de patógenos marca Biomerieux. Modelo FilmArray TORCH 12 
Incluye: FA TORCH MODULO REFERENCIA HTFA-SUB0103 12 PIEZAS, CADA MODULO INCLUYE UN KIT DE CONEXIÓN E INSTALACIÓN Y UNA TAPA MAGNÉTICA.
ESTACIÓN DE CARGA REFERENCIA FLM1-GEN003 5 PIEZAS. RACK PARA SOPORTE DE LOS MODULOS. 5 PIEZAS. IMPRESORA",2021-12-15,2021-12-31,6815000,MXN,Expirado,0,0,BME9203036I1,BIOMERIEUX MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2074948
IMSS,Instituto Mexicano del Seguro Social,IMSS-Departamento de Abastecimiento #050GYR039,2333507,2950,AA-050GYR039-E176-2021_INSTRUMETAL_TRAUMATOLOGIA,AA-050GYR039-E176-2021,,2021-09-24 11:35,2021-10-05 23:00,Internacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666906,D1M0048,INSTRUMENTAL TRAUMATOLOGIA,2021-10-15,2021-12-31,223478.4,MXN,Expirado,0,0,BBM110914271,B BRAUN MEDICAL DE MEXICO S A P I DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2037115
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666859,D1P0065 CAPACE MEDICAL,D1P0065 CAPACE MEDICAL,2021-01-12,2021-01-19,728,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2283759,5320,AA-050GYR082-E32-PEDIDOSJUNIO 2021,AA-050GYR082-E32-2021,,2021-06-10 12:31,2021-06-10 13:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667890,D1P0579 SOLIS GONZALEZ ADRIAN,D1P0579 SOLIS GONZALEZ ADRIAN,2021-06-15,2021-06-23,423482.65,MXN,Expirado,0,0,,ADRIAN SOLIS GONZALEZ,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1995166
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2283759,5320,AA-050GYR082-E32-PEDIDOSJUNIO 2021,AA-050GYR082-E32-2021,,2021-06-10 12:31,2021-06-10 13:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667897,D1P0588 SOPORTE HOSPITALARIO CENTRAL,D1P0588 SOPORTE HOSPITALARIO CENTRAL,2021-06-15,2021-06-25,450800,MXN,Expirado,0,0,SHC121128GZ6,SOPORTE HOSPITALARIO CENTRAL SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1995166
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2333671,5320,AA-050GYR082-E49-MC MED SEP 2021,AA-050GYR082-E49-2021,,2021-09-24 14:59,2021-09-28 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2668698,D1P0971 SOPORTE MEDICO INTEGRAL,D1P0971 SOPORTE MEDICO INTEGRAL,2021-10-04,2021-10-12,487500,MXN,Expirado,0,0,SMI040908QX0,SOPORTE MEDICO INTEGRAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2037232
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666824,D1P0039 JUSTESA IMAGEN MEXICANA,D1P0039 JUSTESA IMAGEN MEXICANA,2021-01-12,2021-01-19,7029,MXN,Expirado,0,0,JIM930715P17,JUSTESA IMAGEN MEXICANA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666831,D1P0054 SOPORTE MEDICO INTEGRAL,D1P0054 SOPORTE MEDICO INTEGRAL,2021-01-12,2021-01-19,8424,MXN,Expirado,0,0,SMI040908QX0,SOPORTE MEDICO INTEGRAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666833,D1P0055 SOPORTE MEDICO INTEGRAL,D1P0055 SOPORTE MEDICO INTEGRAL,2021-01-12,2021-01-19,12647.14,MXN,Expirado,0,0,SMI040908QX0,SOPORTE MEDICO INTEGRAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Departamento de Conservación y Servicios Generales #050GYR989,2343232,3540,Mantenimiento preventivo y correctivo Autoclaves de vapor autogenerado 2021.,AA-050GYR989-E21-2021,,2021-10-08 17:33,2021-10-11 14:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2668382,Servicio de mantenimiento preventivo y correctivo de autoclaves de vapor autogenerado 2021 para unidades médicas.,"Servicio de mantenimiento preventivo y correctivo de autoclaves de vapor autogenerado 2021 para unidades médicas del Órgano de Operación Administrativa Desconcentrada Regional Estado de México Poniente.
",2021-10-11,2021-12-31,240300.56,MXN,Expirado,0,0,,PEDRO ANTONIO SEGUNDO MANJARRES,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2044786
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224070,5320,AA-050GYR082-E5-PEDIDOS FEB 2021,AA-050GYR082-E5-2021,,2021-02-09 08:41,2021-02-09 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667246,D1P0176  CAPACE MEDICAL,D1P0176  CAPACE MEDICAL,2021-02-18,2021-02-28,12090,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944964
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224070,5320,AA-050GYR082-E5-PEDIDOS FEB 2021,AA-050GYR082-E5-2021,,2021-02-09 08:41,2021-02-09 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667269,D1P0182  SOPORTE HOSPITALARIO C,D1P0182  SOPORTE HOSPITALARIO C,2021-02-19,2021-02-27,15000,MXN,Expirado,0,0,SHC121128GZ6,SOPORTE HOSPITALARIO CENTRAL SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944964
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224070,5320,AA-050GYR082-E5-PEDIDOS FEB 2021,AA-050GYR082-E5-2021,,2021-02-09 08:41,2021-02-09 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667273,D1P0183 JUSTESA IMAGEN MEXICANA,D1P0183 JUSTESA IMAGEN MEXICANA,2021-02-19,2021-02-27,6901.05,MXN,Expirado,0,0,JIM930715P17,JUSTESA IMAGEN MEXICANA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944964
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224070,5320,AA-050GYR082-E5-PEDIDOS FEB 2021,AA-050GYR082-E5-2021,,2021-02-09 08:41,2021-02-09 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667278,D1P0184 SOPORTE MEDICO INTEGRAL,D1P0184 SOPORTE MEDICO INTEGRAL,2021-02-19,2021-02-27,18778.5,MXN,Expirado,0,0,SMI040908QX0,SOPORTE MEDICO INTEGRAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1944964
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224772,5320,AA-050GYR082-E7-MC.MED FEB 2021,AA-050GYR082-E7-2021,,2021-02-11 09:05,2021-02-12 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667308,D1P0120 PREFARMA,D1P0120 PREFARMA,2021-02-15,2021-02-23,84,MXN,Expirado,0,0,DDI130723N82,SERVICIOS DE FARMACIA PREFARMA SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1945591
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224772,5320,AA-050GYR082-E7-MC.MED FEB 2021,AA-050GYR082-E7-2021,,2021-02-11 09:05,2021-02-12 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667313,D1P0121 CAPACE MEDICAL,D1P0121 CAPACE MEDICAL,2021-02-15,2021-02-23,37224,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1945591
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224772,5320,AA-050GYR082-E7-MC.MED FEB 2021,AA-050GYR082-E7-2021,,2021-02-11 09:05,2021-02-12 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667315,D1P0122 HEALTH TECHNOLOGIES,D1P0122 HEALTH  TECHNOLOGIES,2021-02-15,2021-02-23,18486,MXN,Expirado,0,0,HTE020129KTA,HEALTH TECHNOLOGIES SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1945591
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2224772,5320,AA-050GYR082-E7-MC.MED FEB 2021,AA-050GYR082-E7-2021,,2021-02-11 09:05,2021-02-12 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2667323,D1P0123 PREFARMA,D1P0123 PREFARMA,2021-02-15,2021-02-23,1496,MXN,Expirado,0,0,DDI130723N82,SERVICIOS DE FARMACIA PREFARMA SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1945591
INIFAP,"Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias",INIFAP-CENID EN SALUD ANIMAL E INOCUIDAD #008JAG005,2389688,3540, SERVICIO DE REPARACION DE ULTRACONGELADOR,AA-008JAG005-E80-2021,,2022-01-18 11:16,2021-10-08 00:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Presencial,2671201,SERVICIO DE REPARACION DE ULTRACONGELADOR  DEL CENID SAI INIFAP,"SERVICIO DE REPARACION DE ULTRACONGELADOR DEL CENID SAI INIFAP SEDE JIUTEPEC, MORELOS",2021-10-08,2021-12-31,29000,MXN,Expirado,0,0,,HECTOR PALESTINA LANDA,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2082188
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666786,D1P0027 FUENTES AGUIRRE CESAR ALFONSO,D1P0027 FUENTES AGUIRRE CESAR ALFONSO,2021-01-12,2021-01-19,4080,MXN,Expirado,0,0,,CESAR ALFONSO FUENTES AGUIRRE,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IPN,Instituto Politécnico Nacional,IPN-Dirección de Recursos Materiales e Infraestructura #011B00001,2383323,3540,SERVICIO DE MANTENIMIENTO A EQUIPO DE LABORATORIO ESPECTRÓMETRO.,AA-011B00001-E922-2021,,2022-01-20 14:41,2021-11-01 10:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Mixta,2672217,"SERVICIO DE MANTENIMIENTO A EQUIPO DE LABORATORIO ESPECTRÓMETRO DE MASAS: MARCA: WATERS, MODELO VION IMS QTOF CODIGO INTERNO: EU-HPI-001.","SERVICIO DE MANTENIMIENTO A EQUIPO DE LABORATORIO ESPECTRÓMETRO DE MASAS: MARCA: WATERS, MODELO VION IMS QTOF CODIGO INTERNO: EU-HPI-001.",2021-11-01,2021-11-12,126133.9,MXN,Expirado,0,0,WAT940721QR2,WATERS SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2083065
IMSS,Instituto Mexicano del Seguro Social,IMSS-Departamento de Conservación y Servicios Generales #050GYR989,2345844,3540,Mantenimiento preventivo y correctivo de desfibriladores.,IA-050GYR989-E28-2021,2021-10-28,2021-10-11 23:43,2021-10-26 11:00,Nacional,Servicios,INVITACIÓN A CUANDO MENOS 3 PERSONAS,Electrónica,2668946,Servicio de mantenimiento preventivo y correctivo de compresores de grado médico para las Unidades Médicas,"“SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A DESFRIBILADORES Y COMPRESORES DE GRADO MEDICO, PARA LAS UNIDADES MEDICAS  DE ESTE OOAD REGIONAL ESTADO DE MÉXICO PONIENTE, EJERCICIO 2021”.",2021-09-28,2021-12-31,1292052,MXN,Expirado,0,0,IOR971111CM5,INGENIERIA ORLOZA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2046776
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2312977,5320,AA-050GYR082-E40-PEDIDOS-AGOSTO 2021,AA-050GYR082-E40-2021,,2021-08-11 09:20,2021-08-11 10:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2668421,D1P0734 SOPORTE HOSPITALARIO CENTRAL,D1P0734 SOPORTE HOSPITALARIO CENTRAL,2021-08-11,2021-08-11,485100,MXN,Expirado,0,0,SHC121128GZ6,SOPORTE HOSPITALARIO CENTRAL SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2019575
CHIH,_Gobierno del Estado de Chihuahua,CHIH-Junta Central de Agua y Saneamiento-DEPARTAMENTO ADMINISTRATIVO #908040998,2296823,5320,Contratación para el suministro de medidores para agua potable de ½” de diámetro,LA-908040998-E17-2021,2021-07-30,2021-07-08 15:34,2021-07-23 11:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Presencial,2671665,"EL SUMINISTRO DE MEDIDORES DE AGUA POTABLE DE ½” DE DIÁMETRO PARA LA JUNTA MUNICIPAL DE AGUA Y SANEAMIENTO DE OJINAGA DEL ESTADO DE CHIHUAHUA, MEDIANTE EL PROGRAMA RECURSOS PROPIOS, PRETENDIENDO REALIZAR LA COMPROBACIÓN DENTRO DEL PROGRAMA DE DEVOLUCIÓN DE","EL SUMINISTRO DE MEDIDORES DE AGUA POTABLE DE ½” DE DIÁMETRO PARA LA JUNTA MUNICIPAL DE AGUA Y SANEAMIENTO DE OJINAGA DEL ESTADO DE CHIHUAHUA, MEDIANTE EL PROGRAMA RECURSOS PROPIOS, PRETENDIENDO REALIZAR LA COMPROBACIÓN DENTRO DEL PROGRAMA DE DEVOLUCIÓN DE DERECHOS (PRODDER) 2021.",2021-08-05,2021-10-04,327586,MXN,Expirado,0,0,IIN100713HT5,IMPULSA INGENIERIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2006333
IPN,Instituto Politécnico Nacional,IPN-Dirección de Recursos Materiales e Infraestructura #011B00001,2389194,3540,SERVICIOS DE MANTENIMIENTO PREVENTIVO PARA DOS EQUIPOS DE LABORATORIO LOS CUALES,AA-011B00001-E903-2021,,2022-01-19 18:36,2021-10-11 12:00,Nacional,Servicios,ADJUDICACIÓN DIRECTA,Mixta,2671385,"SERVICIOS DE MANTENIMIENTO PREVENTIVO PARA DOS EQUIPOS DE LABORATORIO LOS CUALES SE DESCRIBEN COMO: CROMATÓGRAFO DE LIQUIDOS HEWLETT PACKARD MODELO: SYS-LC-1100-E,  NUMERO DE INVENTARIO I060200194050001 2004 Y UN CROMATROGRAFO DE GASES MARCA EQUIPO MARCA S","SERVICIOS DE MANTENIMIENTO PREVENTIVO PARA DOS EQUIPOS DE LABORATORIO LOS CUALES SE DESCRIBEN COMO: CROMATÓGRAFO DE LIQUIDOS HEWLETT PACKARD MODELO: SYS-LC-1100-E,  NUMERO DE INVENTARIO I060200194050001 2004 Y UN CROMATROGRAFO DE GASES MARCA EQUIPO MARCA SYS GC-6890A-M NUMERO DE INVENTARIO I060200194010001 2019 ",2021-10-26,2021-11-26,157980.91,MXN,Expirado,0,0,,SILVIA GUTIERREZ ORTIZ,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2082749
